product,title,rating,body
"JBL Flip 4, Black",Great gift!,5,My boyfriend loves this speaker the sound quality is amazing and it’s reasonably priced
"JBL Flip 4, Black",Great sound on the go With Mic,5,"Love the sound. Crisp clean instruments, deep base. Love the built in microphone for incoming calls when outside or at the beach. Love the size, its light weight, easy to carry and easy to toss into a backpack or attach to a kayak.  Its waterproof so it's great by a pool or floating on the river. I love that it floats so when I dropped it off my raft it was easy to find.  Nice color choice.  I chose white because it's really easy to see everywhere.  I like that it can connect with other Flips but I haven't done that yet. This is really a nice speaking for most anywhere,  I really like it a lot all!"
"JBL Flip 4, Black",Flip Bass isn't as good as the Charge,3,"I compared the JBL Flip to the JBL Charge. The Charge has a greater deeper bass tone than the Flip. If you're into the bass, I would not recommend the Flip."
"JBL Flip 4, Black",Loud,5,Perfect. Exactly what I wanted.
"JBL Flip 4, Black",AWESOME,5,"I've always just bought a $50 bluetooth speaker, something cheap. But I always lose it when I travel. So after losing like 3, I decided to invest in a better one. Something I'll remember not to lose. It's great. Very good quality. You cannot compare this to the cheap bluetooth speakers. Trust the JBL brand!!"
"JBL Flip 4, Black",Battery life NOT even close to what was described,3,Battery life is very disappointing.Fully charged and the battery only lasted a fraction of the time as indicated in the description of this speaker. It says 12 hours of battery life and I got maybe 4 hours of battery life.
"JBL Flip 4, Black",It’s decent enough,4,It’s lightweight and sounds good but it’s still not a Bose but is same price. The charger plug fits very snug and I like that part as some others break off  easily.
"JBL Flip 4, Black",It sounds great,5,Love that you can bump the volume and it sounds great
"JBL Flip 4, Black",It works better than I expected.,5,It connects easily and has an app so you can change the name and do some other stuff that I wasn’t really interested in. I charged it once since I received it about two and a half weeks ago and it’s still playing just fine. I have it next to my shower and use it while I’m in there.It sounds great and hasn’t disappointed me yet. I bought it to replace a different brand set up I had since it quit charging after 5 months. Guess I should have gone with this one first and saved myself some money.
"JBL Flip 4, Black",Great,5,Some songs are not in stereo
"JBL Flip 4, Black",Excellent sound quality - Better than Bose,5,"I'm very picky about sound quality.  I like crisp highs, and tight (rather than boomy) lows.  After listening to one of these, I felt it performed better than the Bose Soundlink Revolve II that was more than twice the cost.  Even at high volumes, I have not suffered from listening fatigue. Batter life is also excellent.  Highly recommended."
"JBL Flip 4, Black",Easy to use good quality Bluetooth speaker,5,"Love the sound quality & Bluetooth range. I use it mostly just around my house & usually keep the volume “low” but it’s able to get pretty loud which is nice to have as an option. All in all, I’m very very happy with this purchase & would buy again. Battery life could be a little longer, but I also listen to a music a lot, so it’s not too big of a deal."
"JBL Flip 4, Black",Annoying,3,This speaker is so damn annoying because if you’re 4-5ft away the music will get so choppy. If you have someone stand in between you and the speaker while they’re holding their phone? Choppy.I wouldn’t recommend this speaker. Get something better.
"JBL Flip 4, Black",buen articulo,5,excelente bocinas la uso mucho para la playa
"JBL Flip 4, Black",Good things come in small packages,5,"The sound quality on these are awesome, but it's to be expected from JBL. We love to bring ours to the beach because even with all the wind and sea noise we can hear our music clearly. Quality product that I will likely buy again."
"JBL Flip 4, Black",Great Quality Product,5,"This product is not large, thus it has a limited range. But JBL has outstanding quality within the world of sound and music and this product provides my family just what we need. It’s perfect for a one or a two bedroom apartment and has the ability to properly spread sound within an area of around that size. It may not afford you the connectivity of an Echo or a similar device, but it provides you with what you need within the area of sound."
"JBL Flip 4, Black",JBL flip,3,Doesn't have the output that I thought it would have
"JBL Flip 4, Black",Awesome speaker,5,"The speakers in my car went out, and this is a great substitute. Good base, surround sound and noise canceling."
"JBL Flip 4, Black",Worse sound quality than the JBL Flip 3? How?,3,"I had a JBL Flip 2 and loved it, so I bought a JBL Flip 3 and also loved it! I also have friends who own the JBL Charge and the JBL Pulse, and I've always been impressed by those models as well. So, when the JBL Flip 4 came out, and I saw its price is so affordable, I went ahead and bought it because it never hurts to have a few (one in my office, one in the RV, one in the living room, etc).I bought the Ocean Blue color, which I was impressed with as soon as I opened it. The color is beautiful; dark, deep, and unassuming, but also different and unique. I really love the color. My first impression was that the Flip 4 felt heavier than my Flip 3, and I was excited to hear the quality of the sound, because I was sure JBL was continuing to innovate and improve their flagship bluetooth speaker...But I was stunned. When I first started a song, it would sound great. That's because the beginning of most songs are very ""thin"", meaning there's only a few things going on at a time, allowing the speaker to dedicate its full capacity to the one or two sounds happening. But when the song became ""busy"", meaning there were more layers, the audio became muddy, the bass went away completely, and the clarity I love so much about my Flip 3 isn't there at all.The song I first noticed it on is ""Happy Pills"", by Paul Leonard-Morgan (from the ""Limitless"" movie soundtrack). The song sounds great on the Flip 4 for the first 55 seconds, but the clarity and bass drops noticeably at the 1-minute mark (when additional sounds are added), and drops noticeably again at 1:15 when the song really hits its stride. Listening to this song on the JBL Flip 3 sounds great, but listening to it on my new Flip 4 is beyond disappointing.How did the sound quality decline with the newer model? The newer model should have improved sound quality, isn't that the reason you release a newer model? If not for improved sound quality, then the sound quality should at least remain the same but the device have improved battery life or bluetooth connectivity, right?Unfortunately I have to report that while the battery life may have improved, the improvement is marginal, and not worth it at all if that's the tradeoff for sound quality. The bluetooth connectivity seems to be the same as my Flip 3; I don't notice any difference at all.I started trying to use the JBL Connect app to play music on multiple Flip speakers at once, but I think that system has too many bugs and glitches in it that need to be fixed. I can't get it to work right for me, but I'll keep trying. If you're buying this SOLELY for the ability to link multiple speakers, you might want to look elsewhere until JBL improves this functionality substantially.I hope JBL releases an update for the JBL Flip 4 that will improve the audio quality, and I hope JBL fixes all the issues with the JBL Connect system. At this point, my faith in JBL and my love for their previous products is the only reason that I'm not returning this speaker.Note: I'm attempting to write more reviews on Amazon because I'm seeing more and more evidence of fake reviews on Amazon. I wish Amazon would do more to combat fake reviews. If you see a product on Amazon with over a thousand reviews and over 4.5 stars, please be wary and use sites like FakeSpot and/or ReviewMeta. No idea how accurate these fake review tools are, but I figure it can't hurt. Thanks for reading!"
